"","FIELDID","Orginal_FIELDID","COMID","StreamName","Branch","Year","DateSampled","MDEQ","Common_Name","FinalID","Quanity","Method","Length","Other"
"410","mn-3dnr","mn-3dnr","10849438","Main Branch","Main",1986,"7/28/86","DNR","common shiner",NA,"5","Electroshocking","0","MN-9"
"411","mn-3dnr","mn-3dnr","10849438","Main Branch","Main",1986,"7/28/86","DNR","white sucker",NA,"8","Electroshocking","0","MN-9"
"412","mn-3dnr","mn-3dnr","10849438","Main Branch","Main",1986,"7/28/86","DNR","creek chub",NA,"7","Electroshocking","0","MN-9"
"413","mn-3dnr","mn-3dnr","10849438","Main Branch","Main",1986,"7/28/86","DNR","green sunfish",NA,"4","Electroshocking","0","MN-9"
"414","mn-3dnr","mn-3dnr","10849438","Main Branch","Main",1986,"7/28/86","DNR","rock bass",NA,"2","Electroshocking","0","MN-9"
"415","mn-3dnr","mn-3dnr","10849438","Main Branch","Main",1995,"8/31/95","DNR","creek chub",NA,"98","Electroshocking","500 ft","0"
"416","mn-3dnr","mn-3dnr","10849438","Main Branch","Main",1995,"8/31/95","DNR","central stoneroller",NA,"3","Electroshocking","500 ft","0"
"417","mn-3dnr","mn-3dnr","10849438","Main Branch","Main",1995,"8/31/95","DNR","white sucker",NA,"14","Electroshocking","500 ft","0"
"418","mn-3dnr","mn-3dnr","10849438","Main Branch","Main",1995,"8/31/95","DNR","johnny darter",NA,"48","Electroshocking","500 ft","0"
"419","mn-3dnr","mn-3dnr","10849438","Main Branch","Main",1995,"8/31/95","DNR","blacknose dace",NA,"84","Electroshocking","500 ft","0"
"420","u-4","u-4","10849608","Upper Rouge","Upper",1995,"8/31/95","DNR","bluntnose minnow",NA,"26","Electroshocking","500 ft","0"
"421","u-4","u-4","10849608","Upper Rouge","Upper",1995,"8/31/95","DNR","common carp",NA,"1","Electroshocking","500 ft","0"
"422","u-4","u-4","10849608","Upper Rouge","Upper",1995,"8/31/95","DNR","common shiner",NA,"4","Electroshocking","500 ft","0"
"423","u-4","u-4","10849608","Upper Rouge","Upper",1995,"8/31/95","DNR","white sucker",NA,"16","Electroshocking","500 ft","0"
"424","u-4","u-4","10849608","Upper Rouge","Upper",1995,"8/31/95","DNR","creek chub",NA,"150","Electroshocking","500 ft","0"
"425","u-4","u-4","10849608","Upper Rouge","Upper",1995,"8/31/95","DNR","fathead minnow",NA,"14","Electroshocking","500 ft","0"
"426","u-4","u-4","10849608","Upper Rouge","Upper",1995,"8/31/95","DNR","golden shiner",NA,"1","Electroshocking","500 ft","0"
"427","u-4","u-4","10849608","Upper Rouge","Upper",1995,"8/31/95","DNR","green sunfish",NA,"4","Electroshocking","500 ft","0"
"428","u-4","u-4","10849608","Upper Rouge","Upper",1995,"8/31/95","DNR","largemouth bass",NA,"6","Electroshocking","500 ft","0"
"429","u-4","u-4","10849608","Upper Rouge","Upper",1995,"8/31/95","DNR","pumpkinseed",NA,"8","Electroshocking","500 ft","0"
"430","mn-3dnr","mn-3dnr","10849438","Main Branch","Main",1995,"8/31/95","DNR","common shiner",NA,"10","Electroshocking","500 ft","0"
"431","mn-3dnr","mn-3dnr","10849438","Main Branch","Main",1995,"8/31/95","DNR","blackside darter",NA,"1","Electroshocking","500 ft","0"
"432","mn-3dnr","mn-3dnr","10849438","Main Branch","Main",1995,"8/31/95","DNR","bluntnose minnow",NA,"8","Electroshocking","500 ft","0"
"433","mn-3dnr","mn-3dnr","10849438","Main Branch","Main",1995,"8/31/95","DNR","fathead minnow",NA,"4","Electroshocking","500 ft","0"
"434","lr-11","l-4","10850162","Lower Rouge","Lower",1995,"9/11/95","DNR","creek chub",NA,"3","Electroshocking","0","0"
"435","lr-11","l-4","10850162","Lower Rouge","Lower",1995,"9/11/95","DNR","green sunfish",NA,"10","Electroshocking","0","0"
"436","lr-11","l-4","10850162","Lower Rouge","Lower",1995,"9/11/95","DNR","fathead minnow",NA,"171","Electroshocking","0","0"
"437","lr-11","l-4","10850162","Lower Rouge","Lower",1995,"9/11/95","DNR","central mudminnow",NA,"7","Electroshocking","0","0"
"438","lr-11","l-4","10850162","Lower Rouge","Lower",1995,"9/11/95","DNR","gizzard shad",NA,"1","Electroshocking","0","0"
"439","lr-11","l-4","10850162","Lower Rouge","Lower",1995,"9/11/95","DNR","pumpkinseed",NA,"1","Electroshocking","0","0"
"440","lr-11","l-4","10850162","Lower Rouge","Lower",1995,"9/11/95","DNR","bluegill",NA,"1","Electroshocking","0","0"
"441","lr-11","l-4","10850162","Lower Rouge","Lower",1995,"9/11/95","DNR","largemouth bass",NA,"2","Electroshocking","0","0"
"442","lr-11","l-4","10850162","Lower Rouge","Lower",1995,"9/11/95","DNR","goldfish",NA,"3","Electroshocking","0","0"
"443","lr-11","l-4","10850162","Lower Rouge","Lower",1995,"9/11/95","DNR","brook stickleback",NA,"1","Electroshocking","0","0"
"444","lr-11","l-4","10850162","Lower Rouge","Lower",1995,"9/11/95","DNR","starhead topminnow",NA,"1","Electroshocking","0","0"
"445","mn-3dnr","mn-3dnr","10849438","Main Branch","Main",1995,"8/31/95","DNR","green sunfish",NA,"2","Electroshocking","500 ft","0"
"446","mn-3dnr","mn-3dnr","10849438","Main Branch","Main",1995,"8/31/95","DNR","brook stickleback",NA,"1","Electroshocking","500 ft","0"
"447","mn-7a","mn-4dnr","10850152","Main Branch","Main",1986,"7/25/86","DNR","creek chub",NA,"13","Electroshocking","0","0"
"448","mn-7a","mn-4dnr","10850152","Main Branch","Main",1986,"7/25/86","DNR","goldfish",NA,"6","Electroshocking","0","0"
"449","mn-7a","mn-4dnr","10850152","Main Rouge","Main",1995,"9/5/95","DNR","bluegill",NA,"1","Electroshocking","400ft","0"
"450","mn-7a","mn-4dnr","10850152","Main Rouge","Main",1995,"9/5/95","DNR","brook stickleback",NA,"1","Electroshocking","400ft","0"
"451","mn-7a","mn-4dnr","10850152","Main Rouge","Main",1995,"9/5/95","DNR","common carp",NA,"1","Electroshocking","400ft","0"
"452","mn-7a","mn-4dnr","10850152","Main Rouge","Main",1995,"9/5/95","DNR","creek chub",NA,"3","Electroshocking","400ft","0"
"453","mr-8","md-7","10850156","Middle Branch","Middle",1995,"8/24/95","DNR","common carp",NA,"1","Electroshocking","500","0"
"454","mr-8","md-7","10850156","Middle Branch","Middle",1995,"8/24/95","DNR","common shiner",NA,"1","Electroshocking","500","0"
"455","mr-8","md-7","10850156","Middle Branch","Middle",1995,"8/24/95","DNR","white sucker",NA,"5","Electroshocking","500","0"
"456","mr-8","md-7","10850156","Middle Branch","Middle",1995,"8/24/95","DNR","creek chub",NA,"2","Electroshocking","500","0"
"457","mr-8","md-7","10850156","Middle Branch","Middle",1995,"8/24/95","DNR","fathead minnow",NA,"1","Electroshocking","500","0"
"458","mr-8","md-7","10850156","Middle Branch","Middle",1995,"8/24/95","DNR","rock bass",NA,"1","Electroshocking","500","0"
"459","md-14","md-14","10849630","Johnson Creek","Middle",1995,"7/24/95","DNR","mottled sculpin",NA,"159","Electroshocking","500","Pass1"
"460","md-14","md-14","10849630","Johnson Creek","Middle",1995,"7/24/95","DNR","creek chub",NA,"52","Electroshocking","500","Pass1"
"461","md-14","md-14","10849630","Johnson Creek","Middle",1995,"7/24/95","DNR","green sunfish",NA,"67","Electroshocking","500","Pass1"
"462","md-14","md-14","10849630","Johnson Creek","Middle",1995,"7/24/95","DNR","central mudminnow",NA,"53","Electroshocking","500","Pass1"
"463","md-14","md-14","10849630","Johnson Creek","Middle",1995,"7/24/95","DNR","pumpkinseed",NA,"10","Electroshocking","500","Pass1"
"464","md-14","md-14","10849630","Johnson Creek","Middle",1995,"7/24/95","DNR","common shiner",NA,"6","Electroshocking","500","Pass1"
"465","md-14","md-14","10849630","Johnson Creek","Middle",1995,"7/24/95","DNR","northern redbelly dace",NA,"2","Electroshocking","500","Pass1"
"466","md-14","md-14","10849630","Johnson Creek","Middle",1995,"7/24/95","DNR","white sucker",NA,"28","Electroshocking","500","Pass1"
"467","md-14","md-14","10849630","Johnson Creek","Middle",1995,"7/24/95","DNR","bluegill",NA,"8","Electroshocking","500","Pass1"
"468","md-14","md-14","10849630","Johnson Creek","Middle",1995,"7/24/95","DNR","blacknose dace",NA,"15","Electroshocking","500","Pass1"
"469","md-14","md-14","10849630","Johnson Creek","Middle",1995,"7/24/95","DNR","largemouth bass",NA,"4","Electroshocking","500","Pass1"
"470","md-14","md-14","10849630","Johnson Creek","Middle",1995,"7/24/95","DNR","brown trout",NA,"2","Electroshocking","500","Pass1"
"471","mn-7a","mn-4dnr","10850152","Main Rouge","Main",1995,"9/5/95","DNR","fathead minnow",NA,"2","Electroshocking","400ft","0"
"472","evan1","evan1","10848534","Evans Ditch","Main",1986,"7/29/86","DNR","common carp",NA,"1","Electroshocking","600ft","Mn-11"
"473","evan1","evan1","10848534","Evans Ditch","Main",1986,"7/29/86","DNR","creek chub",NA,"1","Electroshocking","600ft","Mn-11"
"474","evan1","evan1","10848534","Evans Ditch","Main",1986,"7/29/86","DNR","fathead minnow",NA,"2","Electroshocking","600ft","Mn-11"
"475","evan1","evan1","10848534","Evans Ditch","Main",1986,"7/29/86","DNR","green sunfish",NA,"1","Electroshocking","600ft","Mn-11"
"476","evan1","evan1","10848534","Evans Ditch","Main",1986,"7/29/86","DNR","pumpkinseed",NA,"1","Electroshocking","600ft","Mn-11"
"477","evan5","mn-5dnr","10849456","Evans Ditch","Main",1995,"7/31/95","DNR","common carp",NA,"1","Electroshocking","500 ft","0"
"478","low6","l-2","10849810","Lower Rouge","Lower",1995,"8/29/95","DNR","pumpkinseed",NA,"5","Electroshocking","600ft","0"
"479","low6","l-2","10849810","Lower Rouge","Lower",1995,"8/29/95","DNR","common shiner",NA,"7","Electroshocking","600ft","0"
"480","low6","l-2","10849810","Lower Rouge","Lower",1995,"8/29/95","DNR","largemouth bass",NA,"1","Electroshocking","600ft","0"
"481","low6","l-2","10849810","Lower Rouge","Lower",1995,"8/29/95","DNR","common carp",NA,"9","Electroshocking","600ft","0"
"482","mr-7","md-8","10850156","Middle Branch","Middle",1986,"7/29/86","DNR","common carp",NA,"2","Electroshocking","900ft","MD-31"
"483","mr-7","md-8","10850156","Middle Branch","Middle",1986,"7/29/86","DNR","fathead minnow",NA,"3","Electroshocking","900ft","MD-31"
"484","up2","u-1","10849602","Upper Rouge","Upper",1986,"8/22/86","DNR","creek chub",NA,"88","Electroshocking","450ft","0"
"485","up2","u-1","10849602","Upper Rouge","Upper",1986,"8/22/86","DNR","white sucker",NA,"31","Electroshocking","450ft","0"
"486","up2","u-1","10849602","Upper Rouge","Upper",1986,"8/22/86","DNR","pumpkinseed",NA,"1","Electroshocking","450ft","0"
"487","up2","u-1","10849602","Upper Rouge","Upper",1986,"8/22/86","DNR","green sunfish",NA,"8","Electroshocking","450ft","0"
"488","mr-1","md-3","10850296","Middle Branch","Middle",1995,"8/15/95","DNR","creek chub",NA,"102","Electroshocking","0","0"
"489","mr-1","md-3","10850296","Middle Branch","Middle",1995,"8/15/95","DNR","mottled sculpin",NA,"58","Electroshocking","0","0"
"490","mr-1","md-3","10850296","Middle Branch","Middle",1995,"8/15/95","DNR","white sucker",NA,"37","Electroshocking","0","0"
"491","mr-1","md-3","10850296","Middle Branch","Middle",1995,"8/15/95","DNR","central mudminnow",NA,"1","Electroshocking","0","0"
"492","mr-1","md-3","10850296","Middle Branch","Middle",1995,"8/15/95","DNR","johnny darter",NA,"2","Electroshocking","0","0"
"493","mr-1","md-3","10850296","Middle Branch","Middle",1995,"8/15/95","DNR","central stoneroller",NA,"5","Electroshocking","0","0"
"494","mr-1","md-3","10850296","Middle Branch","Middle",1995,"8/15/95","DNR","pumpkinseed",NA,"13","Electroshocking","0","0"
"495","mr-1","md-3","10850296","Middle Branch","Middle",1995,"8/15/95","DNR","green sunfish",NA,"9","Electroshocking","0","0"
"496","mr-1","md-3","10850296","Middle Branch","Middle",1995,"8/15/95","DNR","largemouth bass",NA,"3","Electroshocking","0","0"
"497","mr-1","md-3","10850296","Middle Branch","Middle",1995,"8/15/95","DNR","common shiner",NA,"4","Electroshocking","0","0"
"498","mr-1","md-3","10850296","Middle Branch","Middle",1995,"8/15/95","DNR","bluntnose minnow",NA,"9","Electroshocking","0","0"
"499","mr-1","md-3","10850296","Middle Branch","Middle",1995,"8/15/95","DNR","blacknose dace",NA,"6","Electroshocking","0","0"
"500","mr-1","md-3","10850296","Middle Branch","Middle",1995,"8/15/95","DNR","bluegill",NA,"1","Electroshocking","0","0"
"501","mr-1","md-3","10850296","Middle Branch","Middle",1995,"8/15/95","DNR","common carp",NA,"3","Electroshocking","0","0"
"502","wall5","md-1","10849382","Middle Branch","Middle",1995,"7/26/95","DNR","creek chub",NA,"24","Electroshocking","0","0"
"503","wall5","md-1","10849382","Middle Branch","Middle",1995,"7/26/95","DNR","green sunfish",NA,"1","Electroshocking","0","0"
"504","evan5","mn-5dnr","10849456","Evans Ditch","Main",1995,"7/31/95","DNR","white sucker",NA,"6","Electroshocking","500 ft","0"
"505","evan5","mn-5dnr","10849456","Evans Ditch","Main",1995,"7/31/95","DNR","creek chub",NA,"11","Electroshocking","500 ft","0"
"506","evan5","mn-5dnr","10849456","Evans Ditch","Main",1995,"7/31/95","DNR","fathead minnow",NA,"46","Electroshocking","500 ft","0"
"507","evan5","mn-5dnr","10849456","Evans Ditch","Main",1995,"7/31/95","DNR","green sunfish",NA,"6","Electroshocking","500 ft","0"
"508","evan5","mn-5dnr","10849456","Evans Ditch","Main",1986,"8/22/86","DNR","pumpkinseed",NA,"4","Electroshocking","0","Mn-11 (U"
"509","mn-7dnr","mn-7dnr","10848448","Cranbrook Creek","Main",1995,"7/17/95","DNR","largemouth bass",NA,"131","Electroshocking","500ft","0"
"510","mn-7dnr","mn-7dnr","10848448","Cranbrook Creek","Main",1995,"7/17/95","DNR","green sunfish",NA,"3","Electroshocking","500ft","0"
"511","up2","u-1","10849602","Upper Rouge","Upper",1995,"8/30/95","DNR","creek chub",NA,"161","Electroshocking","650ft","Pass1"
"512","up2","u-1","10849602","Upper Rouge","Upper",1995,"8/30/95","DNR","mottled sculpin",NA,"132","Electroshocking","650ft","Pass1"
"513","up2","u-1","10849602","Upper Rouge","Upper",1995,"8/30/95","DNR","common shiner",NA,"29","Electroshocking","650ft","Pass1"
"514","up2","u-1","10849602","Upper Rouge","Upper",1995,"8/30/95","DNR","blacknose dace",NA,"52","Electroshocking","650ft","Pass1"
"515","up2","u-1","10849602","Upper Rouge","Upper",1995,"8/30/95","DNR","white sucker",NA,"30","Electroshocking","650ft","Pass1"
"516","up2","u-1","10849602","Upper Rouge","Upper",1995,"8/30/95","DNR","green sunfish",NA,"28","Electroshocking","650ft","Pass1"
"517","up2","u-1","10849602","Upper Rouge","Upper",1995,"8/30/95","DNR","fathead minnow",NA,"5","Electroshocking","650ft","Pass1"
"518","up2","u-1","10849602","Upper Rouge","Upper",1995,"8/30/95","DNR","black bullhead",NA,"1","Electroshocking","650ft","Pass1"
"519","up2","u-1","10849602","Upper Rouge","Upper",1995,"8/30/95","DNR","largemouth bass",NA,"2","Electroshocking","650ft","Pass1"
"520","up2","u-1","10849602","Upper Rouge","Upper",1995,"8/30/95","DNR","redside dace",NA,"7","Electroshocking","650ft","Pass1"
"521","up2","u-1","10849602","Upper Rouge","Upper",1995,"8/30/95","DNR","central stoneroller",NA,"2","Electroshocking","650ft","Pass1"
"522","up2","u-1","10849602","Upper Rouge","Upper",1995,"8/30/95","DNR","rainbow trout",NA,"1","Electroshocking","650ft","Pass1"
"523","up2","u-1","10849602","Upper Rouge","Upper",1995,"8/30/95","DNR","central mudminnow",NA,"1","Electroshocking","650ft","Pass1"
"524","up2","u-1","10849602","Upper Rouge","Upper",1995,"8/30/95","DNR","northern hog sucker",NA,"6","Electroshocking","650ft","Pass1"
"525","up2","u-1","10849602","Upper Rouge","Upper",1995,"8/30/95","DNR","johnny darter",NA,"1","Electroshocking","650ft","Pass1"
"526","up2","u-1","10849602","Upper Rouge","Upper",1995,"8/30/95","DNR","brook lamprey",NA,"2","Electroshocking","650ft","Pass1"
"527","upper5","u-5","10849374","Seely Creek","Upper",1995,"7/18/95","DNR","blacknose dace",NA,"8","Electroshocking","500ft","0"
"528","upper5","u-5","10849374","Seely Creek","Upper",1995,"7/18/95","DNR","mottled sculpin",NA,"41","Electroshocking","500ft","0"
"529","upper5","u-5","10849374","Seely Creek","Upper",1995,"7/18/95","DNR","redside dace",NA,"13","Electroshocking","500ft","0"
"530","upper5","u-5","10849374","Seely Creek","Upper",1995,"7/18/95","DNR","white sucker",NA,"6","Electroshocking","500ft","0"
"531","upper5","u-5","10849374","Seely Creek","Upper",1995,"7/18/95","DNR","creek chub",NA,"27","Electroshocking","500ft","0"
"532","upper5","u-5","10849374","Seely Creek","Upper",1995,"7/18/95","DNR","green sunfish",NA,"12","Electroshocking","500ft","0"
"533","upper5","u-5","10849374","Seely Creek","Upper",1995,"7/18/95","DNR","largemouth bass",NA,"1","Electroshocking","500ft","0"
"534","low4","l-1","10849774","Lower Rouge","Lower",1995,"8/29/95","DNR","black bullhead",NA,"2","Electroshocking","0","0"
"535","low4","l-1","10849774","Lower Rouge","Lower",1995,"8/29/95","DNR","central mudminnow",NA,"8","Electroshocking","0","0"
"536","low4","l-1","10849774","Lower Rouge","Lower",1995,"8/29/95","DNR","common carp",NA,"3","Electroshocking","0","0"
"537","low4","l-1","10849774","Lower Rouge","Lower",1995,"8/29/95","DNR","white sucker",NA,"2","Electroshocking","0","0"
"538","low4","l-1","10849774","Lower Rouge","Lower",1995,"8/29/95","DNR","creek chub",NA,"32","Electroshocking","0","0"
"539","low4","l-1","10849774","Lower Rouge","Lower",1995,"8/29/95","DNR","green sunfish",NA,"27","Electroshocking","0","0"
"540","low4","l-1","10849774","Lower Rouge","Lower",1995,"8/29/95","DNR","largemouth bass",NA,"2","Electroshocking","0","0"
"541","mn-7dnr","mn-7dnr","10848448","Cranbrook Creek","Main",1995,"7/17/95","DNR","pumpkinseed",NA,"2","Electroshocking","500ft","0"
"542","mn-7dnr","mn-7dnr","10848448","Cranbrook Creek","Main",1995,"7/17/95","DNR","bluegill",NA,"1","Electroshocking","500ft","0"
"543","mn-7dnr","mn-7dnr","10848448","Cranbrook Creek","Main",1995,"7/17/95","DNR","central mudminnow",NA,"1","Electroshocking","500ft","0"
"544","frank1","mn-8dnr","10848522","Franklin Drain","Main",1995,"8/1/95","DNR","blacknose dace",NA,"83","Electroshocking","500","Pass1"
"545","frank1","mn-8dnr","10848522","Franklin Drain","Main",1995,"8/1/95","DNR","central stoneroller",NA,"2","Electroshocking","500","Pass1"
"546","tonquishcreek17","md-11","10849668","TonquiskCreek","Middle",1995,"8/24/95","DNR","creek chub",NA,"43","Electroshocking","500ft","Pass1"
"547","tonquishcreek17","md-11","10849668","TonquiskCreek","Middle",1995,"8/24/95","DNR","green sunfish",NA,"26","Electroshocking","500ft","Pass1"
"548","tonquishcreek17","md-11","10849668","TonquiskCreek","Middle",1995,"8/24/95","DNR","largemouth bass",NA,"2","Electroshocking","500ft","Pass1"
"549","tonquishcreek17","md-11","10849668","TonquiskCreek","Middle",1995,"8/24/95","DNR","white sucker",NA,"31","Electroshocking","500ft","Pass1"
"550","tonquishcreek17","md-11","10849668","TonquiskCreek","Middle",1995,"8/24/95","DNR","common shiner",NA,"14","Electroshocking","500ft","Pass1"
"551","tonquishcreek17","md-11","10849668","TonquiskCreek","Middle",1995,"8/24/95","DNR","bluntnose minnow",NA,"2","Electroshocking","500ft","Pass1"
"552","tonquishcreek17","md-11","10849668","TonquiskCreek","Middle",1995,"8/24/95","DNR","pumpkinseed",NA,"1","Electroshocking","500ft","0"
"553","tonquishcreek17","md-11","10849668","TonquiskCreek","Middle",1995,"8/24/95","DNR","blacknose dace",NA,"3","Electroshocking","500ft","0"
"554","tonquishcreek17","md-11","10849668","TonquiskCreek","Middle",1995,"8/24/95","DNR","bluegill",NA,"2","Electroshocking","500ft","0"
"555","tonquishcreek17","md-11","10849668","TonquiskCreek","Middle",1995,"8/24/95","DNR","fathead minnow",NA,"1","Electroshocking","500ft","0"
"556","md-6","md-6","10849648","Middle Branch","Middle",1995,"8/15/95","DNR","rock bass",NA,"29","Electroshocking","500ft","0"
"557","md-6","md-6","10849648","Middle Branch","Middle",1995,"8/15/95","DNR","green sunfish",NA,"1","Electroshocking","500ft","0"
"558","md-6","md-6","10849648","Middle Branch","Middle",1995,"8/15/95","DNR","yellow perch",NA,"1","Electroshocking","500ft","0"
"559","md-6","md-6","10849648","Middle Branch","Middle",1995,"8/15/95","DNR","bluegill",NA,"12","Electroshocking","500ft","0"
"560","md-6","md-6","10849648","Middle Branch","Middle",1995,"8/15/95","DNR","largemouth bass",NA,"1","Electroshocking","500ft","0"
"561","md-6","md-6","10849648","Middle Branch","Middle",1995,"8/15/95","DNR","pumpkinseed",NA,"7","Electroshocking","500ft","0"
"562","md-6","md-6","10849648","Middle Branch","Middle",1995,"8/15/95","DNR","white sucker",NA,"7","Electroshocking","500ft","0"
"563","md-6","md-6","10849648","Middle Branch","Middle",1995,"8/15/95","DNR","bluntnose minnow",NA,"2","Electroshocking","500ft","0"
"564","md-6","md-6","10849648","Middle Branch","Middle",1995,"8/15/95","DNR","common carp",NA,"2","Electroshocking","500ft","0"
"565","dnrfel","l-5","10849706","Fellows Creek","Lower",1995,"8/23/95","DNR","creek chub",NA,"277","Electroshocking","550","Pass1"
"566","dnrfel","l-5","10849706","Fellows Creek","Lower",1995,"8/23/95","DNR","white sucker",NA,"33","Electroshocking","550","Pass1"
"567","dnrfel","l-5","10849706","Fellows Creek","Lower",1995,"8/23/95","DNR","common shiner",NA,"11","Electroshocking","550","Pass1"
"568","dnrfel","l-5","10849706","Fellows Creek","Lower",1995,"8/23/95","DNR","largemouth bass",NA,"12","Electroshocking","550","Pass1"
"569","dnrfel","l-5","10849706","Fellows Creek","Lower",1995,"8/23/95","DNR","green sunfish",NA,"19","Electroshocking","550","Pass1"
"570","dnrfel","l-5","10849706","Fellows Creek","Lower",1995,"8/23/95","DNR","bluegill",NA,"1","Electroshocking","550","Pass1"
"571","dnrfel","l-5","10849706","Fellows Creek","Lower",1995,"8/23/95","DNR","johnny darter",NA,"11","Electroshocking","550","Pass1"
"572","dnrfel","l-5","10849706","Fellows Creek","Lower",1995,"8/23/95","DNR","central stoneroller",NA,"40","Electroshocking","550","Pass1"
"573","dnrfel","l-5","10849706","Fellows Creek","Lower",1995,"8/23/95","DNR","common carp",NA,"2","Electroshocking","550","Pass1"
"574","dnrfel","l-5","10849706","Fellows Creek","Lower",1995,"8/23/95","DNR","pumpkinseed",NA,"1","Electroshocking","550","Pass1"
"575","dnrfel","l-5","10849706","Fellows Creek","Lower",1995,"8/23/95","DNR","mottled sculpin",NA,"1","Electroshocking","550","Pass1"
"576","dnrfel","l-5","10849706","Fellows Creek","Lower",1995,"8/23/95","DNR","fathead minnow",NA,"11","Electroshocking","550","Pass1"
"577","fowl5","l-6","10849784","Fowler Creek","Lower",1995,"7/27/95","DNR","bluegill",NA,"6","Electroshocking","500ft","0"
"578","fowl5","l-6","10849784","Fowler Creek","Lower",1995,"7/27/95","DNR","central mudminnow",NA,"19","Electroshocking","500ft","0"
"579","fowl5","l-6","10849784","Fowler Creek","Lower",1995,"7/27/95","DNR","creek chub",NA,"29","Electroshocking","500ft","0"
"580","ur-4","u-3","10849602","Upper Rouge","Upper",1995,"8/31/95","DNR","brook stickleback",NA,"1","Electroshocking","500ft","0"
"581","ur-4","u-3","10849602","Upper Rouge","Upper",1995,"8/31/95","DNR","white sucker",NA,"26","Electroshocking","500ft","0"
"582","ur-4","u-3","10849602","Upper Rouge","Upper",1995,"8/31/95","DNR","creek chub",NA,"1","Electroshocking","500ft","0"
"583","ur-4","u-3","10849602","Upper Rouge","Upper",1995,"8/31/95","DNR","fathead minnow",NA,"25","Electroshocking","500ft","0"
"584","ur-4","u-3","10849602","Upper Rouge","Upper",1995,"8/31/95","DNR","green sunfish",NA,"3","Electroshocking","500ft","0"
"585","ur-4","u-3","10849602","Upper Rouge","Upper",1995,"8/31/95","DNR","largemouth bass",NA,"2","Electroshocking","500ft","0"
"586","up2","u-1","10849602","Upper Rouge","Upper",1986,"8/22/86","DNR","central mudminnow",NA,"2","Electroshocking","450ft","0"
"587","up2","u-1","10849602","Upper Rouge","Upper",1986,"8/22/86","DNR","mottled sculpin",NA,"29","Electroshocking","450ft","0"
"588","up2","u-1","10849602","Upper Rouge","Upper",1986,"8/22/86","DNR","common shiner",NA,"6","Electroshocking","450ft","0"
"589","up2","u-1","10849602","Upper Rouge","Upper",1986,"8/22/86","DNR","central stoneroller",NA,"2","Electroshocking","450ft","0"
"590","md-2","walledlakebr8","10849464","WalledLakeBr8","Middle",1972,"7/29/72","DNR","white sucker",NA,"1","Electroshocking","0","0"
"591","up2","u-1","10849602","Upper Rouge","Upper",1986,"8/22/86","DNR","blacknose dace",NA,"29","Electroshocking","450ft","0"
"592","up2","u-1","10849602","Upper Rouge","Upper",1986,"8/22/86","DNR","bluegill",NA,"1","Electroshocking","450ft","0"
"593","up2","u-1","10849602","Upper Rouge","Upper",1986,"8/22/86","DNR","largemouth bass",NA,"1","Electroshocking","450ft","0"
"594","up2","u-1","10849602","Upper Rouge","Upper",1986,"8/22/86","DNR","northern hog sucker",NA,"13","Electroshocking","450ft","0"
"595","up2","u-1","10849602","Upper Rouge","Upper",1986,"8/22/86","DNR","stonecat",NA,"1","Electroshocking","450ft","0"
"596","up2","u-1","10849602","Upper Rouge","Upper",1986,"8/22/86","DNR","redside dace",NA,"1","Electroshocking","450ft","0"
"597","up6","u-2","10849602","Upper Rouge","Upper",1986,"7/29/86","DNR","creek chub",NA,"17","Electroshocking","450 ft","0"
"598","up6","u-2","10849602","Upper Rouge","Upper",1986,"7/29/86","DNR","white sucker",NA,"7","Electroshocking","450 ft","0"
"599","up6","u-2","10849602","Upper Rouge","Upper",1986,"7/29/86","DNR","green sunfish",NA,"3","Electroshocking","450 ft","0"
"600","up6","u-2","10849602","Upper Rouge","Upper",1986,"7/29/86","DNR","common shiner",NA,"5","Electroshocking","450 ft","0"
"601","up6","u-2","10849602","Upper Rouge","Upper",1986,"7/29/86","DNR","fathead minnow",NA,"8","Electroshocking","450 ft","0"
"602","ur-4","u-3","10849602","Upper Rouge","Upper",1986,"7/29/86","DNR","creek chub",NA,"5","Electroshocking","900ft","0"
"603","ur-4","u-3","10849602","Upper Rouge","Upper",1986,"7/29/86","DNR","white sucker",NA,"25","Electroshocking","0","0"
"604","ur-4","u-3","10849602","Upper Rouge","Upper",1986,"7/29/86","DNR","goldfish",NA,"1","Electroshocking","0","0"
"605","ur-4","u-3","10849602","Upper Rouge","Upper",1986,"7/29/86","DNR","pumpkinseed",NA,"2","Electroshocking","0","0"
"606","ur-4","u-3","10849602","Upper Rouge","Upper",1986,"7/29/86","DNR","sunfish hybrid",NA,"3","Electroshocking","0","0"
"607","ur-4","u-3","10849602","Upper Rouge","Upper",1986,"7/29/86","DNR","bluegill",NA,"1","Electroshocking","0","0"
"608","ur-4","u-3","10849602","Upper Rouge","Upper",1986,"7/29/86","DNR","largemouth bass",NA,"1","Electroshocking","0","0"
"609","ur-4","u-3","10849602","Upper Rouge","Upper",1986,"7/29/86","DNR","brown bullhead",NA,"1","Electroshocking","0","0"
"610","ur-4","u-3","10849602","Upper Rouge","Upper",1986,"7/29/86","DNR","central mudminnow",NA,"1","Electroshocking","0","0"
"611","ur-4","u-3","10849602","Upper Rouge","Upper",1986,"7/29/86","DNR","fathead minnow",NA,"2","Electroshocking","0","0"
"612","u-4","u-4","10849608","Upper Rouge","Upper",1986,"8/29/86","DNR","creek chub",NA,"20","Electroshocking","750ft","0"
